Mic config:, Room:, Room decode:, Room config:, Chan:, FB T60:, Mean T60:, FB DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, 
EM32, EE_lobby, Building_Lobby, 1, 25, 0.5958851794, 0.6105414588, -0.1314167143, 2.602469515, 25.11886432, 0.5749726095, 0.8051499111, -8.954112026, -9.735343023, 31.6227766, 0.9141165938, 0.776920697, -10.34942708, -9.216011444, 39.81071706, 0.5703387421, 0.6619043413, -8.224737807, -8.275561916, 50.11872336, 0.6658179177, 0.6702128732, -7.890155655, -7.953841732, 63.09573445, 0.3426119892, 0.3166884946, -6.220679141, -6.126773641, 79.43282347, 0.7995165899, 0.7724004306, -5.510135704, -4.872075615, 100, 0.2887304419, 0.2939046664, -2.670578002, -2.635044539, 125.8925412, 0.3574261968, 0.3638458386, -4.469986615, -4.791228692, 158.4893192, 0.6041591675, 0.6172819166, 0.7653679976, 0.7672924639, 199.5262315, 0.1749318128, 0.3341238905, -1.616966372, -2.250055908, 251.1886432, 0.4514538236, 0.4255654982, 3.341488605, 3.413257517, 316.227766, 0.5634896962, 0.558412232, 0.6565653759, 0.4156145398, 398.1071706, 0.8228615122, 0.8459700004, -1.779340752, -0.3635353008, 501.1872336, 0.4975813667, 0.4934782011, 0.1341018641, 1.158599596, 630.9573445, 0.5560870524, 0.5901265199, 2.862123643, 1.217408649, 794.3282347, 0.5491574353, 0.4393215921, 1.422417604, 2.685770985, 1000, 0.5814388215, 0.5638319547, 1.119113421, 2.368007126, 1258.925412, 0.6465925155, 0.5893182869, -1.64682591, 1.164732046, 1584.893192, 0.6294124607, 0.6330774146, 0.5804450332, 3.639851017, 1995.262315, 0.6341130016, 0.6550992113, -0.6728551199, 2.311544483, 2511.886432, 0.6112396734, 0.6563001864, -1.137947261, 3.293168165, 3162.27766, 0.5854288368, 0.6177594612, 0.07794184809, 2.441904767, 3981.071706, 0.6084570559, 0.6410984958, 0.7827382632, 3.044524016, 5011.872336, 0.6447634578, 0.6706213981, 0.1453111616, 3.025265074, 6309.573445, 0.5519884017, 0.6002737027, -1.458458345, 3.192387985, 7943.282347, 0.5606053999, 0.5727600029, -1.199769078, 0.01134672403, 10000, 0.4245023723, 0.4578668091, -0.2732500068, 3.584048373, 12589.25412, 0.3896460494, 0.3977788721, -3.388487983, 3.669931747, 15848.93192, 0.1798845122, 0.2022044697, -1.024229797, 1.595425047, 19952.62315, 0.01898356952, 1.651643855, -10.61695041, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 26, 0.5960203322, 0.6105414588, -0.8684776115, 2.602469515, 25.11886432, 0.697155622, 0.8051499111, -9.560935513, -9.735343023, 31.6227766, 0.3386374525, 0.776920697, -8.81668965, -9.216011444, 39.81071706, 0.7184854201, 0.6619043413, -8.396473983, -8.275561916, 50.11872336, 0.6461851491, 0.6702128732, -7.950664118, -7.953841732, 63.09573445, 0.3063969841, 0.3166884946, -5.983676376, -6.126773641, 79.43282347, 0.857619101, 0.7724004306, -5.869580985, -4.872075615, 100, 0.3194937241, 0.2939046664, -2.812396683, -2.635044539, 125.8925412, 0.3543274979, 0.3638458386, -4.472900499, -4.791228692, 158.4893192, 0.6372797852, 0.6172819166, 0.6106215337, 0.7672924639, 199.5262315, 0.1904688724, 0.3341238905, -1.72980897, -2.250055908, 251.1886432, 0.451303248, 0.4255654982, 3.120266512, 3.413257517, 316.227766, 0.5757975891, 0.558412232, 0.8811003063, 0.4156145398, 398.1071706, 0.8479185773, 0.8459700004, -1.560375702, -0.3635353008, 501.1872336, 0.5336874595, 0.4934782011, 0.5570093717, 1.158599596, 630.9573445, 0.6007321009, 0.5901265199, 3.461475798, 1.217408649, 794.3282347, 0.4986713349, 0.4393215921, 2.336643351, 2.685770985, 1000, 0.5326854862, 0.5638319547, 1.795308867, 2.368007126, 1258.925412, 0.6339190289, 0.5893182869, -1.177806339, 1.164732046, 1584.893192, 0.658128569, 0.6330774146, 3.379682854, 3.639851017, 1995.262315, 0.6694406765, 0.6550992113, 0.4940772904, 2.311544483, 2511.886432, 0.5805807682, 0.6563001864, -1.757901006, 3.293168165, 3162.27766, 0.6272520495, 0.6177594612, -3.287351138, 2.441904767, 3981.071706, 0.6742835145, 0.6410984958, -1.157664126, 3.044524016, 5011.872336, 0.715902404, 0.6706213981, -0.2217215354, 3.025265074, 6309.573445, 0.5843082676, 0.6002737027, -3.344661109, 3.192387985, 7943.282347, 0.5548287716, 0.5727600029, 0.2925355341, 0.01134672403, 10000, 0.4436833148, 0.4578668091, -3.016192168, 3.584048373, 12589.25412, 0.4212577279, 0.3977788721, 0.4238993537, 3.669931747, 15848.93192, 0.1676221443, 0.2022044697, 1.0178597, 1.595425047, 19952.62315, 0.01904475691, 1.651643855, -8.703762596, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 27, 0.6106876422, 0.6105414588, -0.0841494062, 2.602469515, 25.11886432, 0.8583612798, 0.8051499111, -9.884856763, -9.735343023, 31.6227766, 0.4078627125, 0.776920697, -8.167535968, -9.216011444, 39.81071706, 0.7498333768, 0.6619043413, -8.41714011, -8.275561916, 50.11872336, 0.6557100799, 0.6702128732, -7.91147432, -7.953841732, 63.09573445, 0.3372969911, 0.3166884946, -5.926467935, -6.126773641, 79.43282347, 0.8375319986, 0.7724004306, -5.295209029, -4.872075615, 100, 0.2897226309, 0.2939046664, -3.012479684, -2.635044539, 125.8925412, 0.3420433839, 0.3638458386, -4.651713804, -4.791228692, 158.4893192, 0.6381883178, 0.6172819166, 0.5022734549, 0.7672924639, 199.5262315, 0.4711460068, 0.3341238905, -2.198527046, -2.250055908, 251.1886432, 0.3925122676, 0.4255654982, 2.940815169, 3.413257517, 316.227766, 0.5499122583, 0.558412232, 0.8229554806, 0.4156145398, 398.1071706, 0.8512571043, 0.8459700004, -0.2994357006, -0.3635353008, 501.1872336, 0.5637981424, 0.4934782011, 0.4310130393, 1.158599596, 630.9573445, 0.5905537471, 0.5901265199, 2.035517575, 1.217408649, 794.3282347, 0.4214951334, 0.4393215921, 3.247689295, 2.685770985, 1000, 0.4942261206, 0.5638319547, 1.53453173, 2.368007126, 1258.925412, 0.602538753, 0.5893182869, -0.4386178874, 1.164732046, 1584.893192, 0.6649549525, 0.6330774146, 4.194145152, 3.639851017, 1995.262315, 0.6910498937, 0.6550992113, 0.641682421, 2.311544483, 2511.886432, 0.624264816, 0.6563001864, 0.325165186, 3.293168165, 3162.27766, 0.6137862326, 0.6177594612, -0.2224203047, 2.441904767, 3981.071706, 0.6438087021, 0.6410984958, 0.5581008576, 3.044524016, 5011.872336, 0.7002662866, 0.6706213981, -0.7545692102, 3.025265074, 6309.573445, 0.6791770902, 0.6002737027, -1.54629608, 3.192387985, 7943.282347, 0.5635983828, 0.5727600029, -0.8982693686, 0.01134672403, 10000, 0.4791934654, 0.4578668091, -2.042986773, 3.584048373, 12589.25412, 0.3994871541, 0.3977788721, -1.465102938, 3.669931747, 15848.93192, 0.1928949418, 0.2022044697, -0.8251103771, 1.595425047, 19952.62315, 0.006907409908, 1.651643855, -11.7142996, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 28, 0.6050103837, 0.6105414588, -0.6738047558, 2.602469515, 25.11886432, 0.7372079609, 0.8051499111, -9.53976502, -9.735343023, 31.6227766, 0.7523199756, 0.776920697, -9.645724959, -9.216011444, 39.81071706, 0.7806085648, 0.6619043413, -8.261085808, -8.275561916, 50.11872336, 0.6632701727, 0.6702128732, -8.006455284, -7.953841732, 63.09573445, 0.327895496, 0.3166884946, -5.924122757, -6.126773641, 79.43282347, 0.9103885212, 0.7724004306, -5.460582267, -4.872075615, 100, 0.291475481, 0.2939046664, -2.903628931, -2.635044539, 125.8925412, 0.3376756429, 0.3638458386, -4.829144094, -4.791228692, 158.4893192, 0.6090181411, 0.6172819166, 0.4728862676, 0.7672924639, 199.5262315, 0.5728000271, 0.3341238905, -2.80384595, -2.250055908, 251.1886432, 0.4190068726, 0.4255654982, 3.128504752, 3.413257517, 316.227766, 0.5551559564, 0.558412232, 0.9749904209, 0.4156145398, 398.1071706, 0.8661147408, 0.8459700004, 0.4728190995, -0.3635353008, 501.1872336, 0.5129979873, 0.4934782011, 0.4228908396, 1.158599596, 630.9573445, 0.5708196718, 0.5901265199, 1.355859363, 1.217408649, 794.3282347, 0.3431500389, 0.4393215921, 2.232831356, 2.685770985, 1000, 0.5016640748, 0.5638319547, 1.715585273, 2.368007126, 1258.925412, 0.516008609, 0.5893182869, 0.5917080519, 1.164732046, 1584.893192, 0.7425480745, 0.6330774146, 2.797879627, 3.639851017, 1995.262315, 0.6640436342, 0.6550992113, -0.2380238563, 2.311544483, 2511.886432, 0.6379296842, 0.6563001864, -0.5478345231, 3.293168165, 3162.27766, 0.6103563605, 0.6177594612, -1.220333522, 2.441904767, 3981.071706, 0.6546361477, 0.6410984958, -3.140300355, 3.044524016, 5011.872336, 0.6767888535, 0.6706213981, -0.6639998329, 3.025265074, 6309.573445, 0.6295844231, 0.6002737027, -2.982081141, 3.192387985, 7943.282347, 0.588840279, 0.5727600029, -5.058706807, 0.01134672403, 10000, 0.4890942143, 0.4578668091, 1.190588922, 3.584048373, 12589.25412, 0.4306666061, 0.3977788721, 0.3973884026, 3.669931747, 15848.93192, 0.2153702597, 0.2022044697, 1.437071709, 1.595425047, 19952.62315, 0.05735315186, 1.651643855, -8.896010366, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 29, 0.6202762854, 0.6105414588, 4.193142756, 2.602469515, 25.11886432, 0.6106611525, 0.8051499111, -9.279671916, -9.735343023, 31.6227766, 1.635446975, 0.776920697, -9.999837793, -9.216011444, 39.81071706, 0.7603064167, 0.6619043413, -8.218890148, -8.275561916, 50.11872336, 0.6722937044, 0.6702128732, -7.935923014, -7.953841732, 63.09573445, 0.2766469843, 0.3166884946, -6.166877612, -6.126773641, 79.43282347, 0.7761840306, 0.7724004306, -4.478171215, -4.872075615, 100, 0.2807997054, 0.2939046664, -2.585541996, -2.635044539, 125.8925412, 0.352294839, 0.3638458386, -5.179234156, -4.791228692, 158.4893192, 0.6156305758, 0.6172819166, 0.8037303605, 0.7672924639, 199.5262315, 0.5620771059, 0.3341238905, -2.443848647, -2.250055908, 251.1886432, 0.4289494857, 0.4255654982, 3.532304294, 3.413257517, 316.227766, 0.5590212084, 0.558412232, 0.3265676175, 0.4156145398, 398.1071706, 0.7939717812, 0.8459700004, 0.5995543638, -0.3635353008, 501.1872336, 0.4071655437, 0.4934782011, 1.714150493, 1.158599596, 630.9573445, 0.6099237607, 0.5901265199, 0.3223085592, 1.217408649, 794.3282347, 0.3940915017, 0.4393215921, 1.96300026, 2.685770985, 1000, 0.5790105519, 0.5638319547, 2.65594924, 2.368007126, 1258.925412, 0.4344100803, 0.5893182869, 1.669190378, 1.164732046, 1584.893192, 0.5869016951, 0.6330774146, 3.402041123, 3.639851017, 1995.262315, 0.6787264932, 0.6550992113, 4.100906777, 2.311544483, 2511.886432, 0.7036671764, 0.6563001864, 5.652967567, 3.293168165, 3162.27766, 0.6558619671, 0.6177594612, 3.438499201, 2.441904767, 3981.071706, 0.6520360319, 0.6410984958, 4.26582296, 3.044524016, 5011.872336, 0.6379249532, 0.6706213981, 4.386849826, 3.025265074, 6309.573445, 0.6222296255, 0.6002737027, 6.737366381, 3.192387985, 7943.282347, 0.582635132, 0.5727600029, 1.101395677, 0.01134672403, 10000, 0.4422507286, 0.4578668091, 6.264954249, 3.584048373, 12589.25412, 0.4152726312, 0.3977788721, 7.672672496, 3.669931747, 15848.93192, 0.00345388504, 0.2022044697, 2.847799106, 1.595425047, 19952.62315, 0.003453903038, 1.651643855, -9.109941604, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 30, 0.6359869797, 0.6105414588, 5.080570573, 2.602469515, 25.11886432, 1.12974023, 0.8051499111, -10.23109706, -9.735343023, 31.6227766, 0.3811059025, 0.776920697, -9.101733692, -9.216011444, 39.81071706, 0.7023362333, 0.6619043413, -8.21248808, -8.275561916, 50.11872336, 0.6632284574, 0.6702128732, -7.878964736, -7.953841732, 63.09573445, 0.3293747853, 0.3166884946, -6.233343194, -6.126773641, 79.43282347, 0.6981890995, 0.7724004306, -4.676961116, -4.872075615, 100, 0.3056992943, 0.2939046664, -2.5087059, -2.635044539, 125.8925412, 0.3758240154, 0.3638458386, -5.164307138, -4.791228692, 158.4893192, 0.637168456, 0.6172819166, 0.8215911109, 0.7672924639, 199.5262315, 0.6181718098, 0.3341238905, -2.834873622, -2.250055908, 251.1886432, 0.4378828539, 0.4255654982, 3.747963299, 3.413257517, 316.227766, 0.564975746, 0.558412232, -0.006711808853, 0.4156145398, 398.1071706, 0.7870061248, 0.8459700004, 0.2333980325, -0.3635353008, 501.1872336, 0.4007495935, 0.4934782011, 1.925124686, 1.158599596, 630.9573445, 0.6014760784, 0.5901265199, 0.7265649414, 1.217408649, 794.3282347, 0.4961154648, 0.4393215921, 2.336027321, 2.685770985, 1000, 0.7091294538, 0.5638319547, 4.094097689, 2.368007126, 1258.925412, 0.5535463717, 0.5893182869, 3.1775261, 1.164732046, 1584.893192, 0.6628836581, 0.6330774146, 4.871574588, 3.639851017, 1995.262315, 0.6057759444, 0.6550992113, 4.507272154, 2.311544483, 2511.886432, 0.7130130421, 0.6563001864, 6.176602616, 3.293168165, 3162.27766, 0.6081925972, 0.6177594612, 4.63053477, 2.441904767, 3981.071706, 0.6586301142, 0.6410984958, 5.347383202, 3.044524016, 5011.872336, 0.7076110676, 0.6706213981, 5.909768195, 3.025265074, 6309.573445, 0.6256635203, 0.6002737027, 7.86156058, 3.192387985, 7943.282347, 0.5757556224, 0.5727600029, 3.613369424, 0.01134672403, 10000, 0.4537464508, 0.4578668091, 6.850754904, 3.584048373, 12589.25412, 0.4031497336, 0.3977788721, 6.785374606, 3.669931747, 15848.93192, 0.003568125364, 0.2022044697, 4.690646316, 1.595425047, 19952.62315, 0.003453955755, 1.651643855, -6.324881105, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 31, 0.6318872491, 0.6105414588, 5.137835602, 2.602469515, 25.11886432, 0.9056987685, 0.8051499111, -10.10194917, -9.735343023, 31.6227766, 0.405889564, 0.776920697, -9.08512956, -9.216011444, 39.81071706, 0.6007743698, 0.6619043413, -8.211263466, -8.275561916, 50.11872336, 0.6595096487, 0.6702128732, -7.912771154, -7.953841732, 63.09573445, 0.3400849103, 0.3166884946, -6.518256269, -6.126773641, 79.43282347, 0.7036605676, 0.7724004306, -4.766887108, -4.872075615, 100, 0.2797991647, 0.2939046664, -2.415283863, -2.635044539, 125.8925412, 0.3781069239, 0.3638458386, -4.724422806, -4.791228692, 158.4893192, 0.6243797814, 0.6172819166, 0.8648002039, 0.7672924639, 199.5262315, 0.1796745135, 0.3341238905, -1.960056138, -2.250055908, 251.1886432, 0.419506792, 0.4255654982, 3.759223473, 3.413257517, 316.227766, 0.5409044352, 0.558412232, 0.02980521098, 0.4156145398, 398.1071706, 0.7966768669, 0.8459700004, -1.591626763, -0.3635353008, 501.1872336, 0.4377283451, 0.4934782011, 1.583978827, 1.158599596, 630.9573445, 0.5906763738, 0.5901265199, 1.204035082, 1.217408649, 794.3282347, 0.4036226807, 0.4393215921, 3.642344135, 2.685770985, 1000, 0.6458102522, 0.5638319547, 3.410710159, 2.368007126, 1258.925412, 0.6421012706, 0.5893182869, 3.883497695, 1.164732046, 1584.893192, 0.6511766997, 0.6330774146, 5.121490062, 3.639851017, 1995.262315, 0.623329784, 0.6550992113, 4.260044559, 2.311544483, 2511.886432, 0.7428540255, 0.6563001864, 7.231589436, 3.293168165, 3162.27766, 0.6645820981, 0.6177594612, 4.319609429, 2.441904767, 3981.071706, 0.5503250618, 0.6410984958, 5.517629719, 3.044524016, 5011.872336, 0.7062766679, 0.6706213981, 6.707742047, 3.025265074, 6309.573445, 0.5864323763, 0.6002737027, 7.96014972, 3.192387985, 7943.282347, 0.546602742, 0.5727600029, 3.152539648, 0.01134672403, 10000, 0.4316257494, 0.4578668091, 7.734681912, 3.584048373, 12589.25412, 0.3840396057, 0.3977788721, 7.647973456, 3.669931747, 15848.93192, 0.2359764052, 0.2022044697, 3.343659865, 1.595425047, 19952.62315, 0.003453957267, 1.651643855, -8.661678479, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 1, 32, 0.57007644, 0.6105414588, 3.034306459, 2.602469515, 25.11886432, 0.9450252825, 0.8051499111, -9.61610037, -9.735343023, 31.6227766, 0.5558284015, 0.776920697, -8.765982171, -9.216011444, 39.81071706, 0.7322011688, 0.6619043413, -8.013032795, -8.275561916, 50.11872336, 0.7065785486, 0.6702128732, -8.04255149, -7.953841732, 63.09573445, 0.3376234004, 0.3166884946, -6.353555888, -6.126773641, 79.43282347, 0.7393833829, 0.7724004306, -5.081508576, -4.872075615, 100, 0.2637580984, 0.2939046664, -2.449102861, -2.635044539, 125.8925412, 0.3721156122, 0.3638458386, -4.489313133, -4.791228692, 158.4893192, 0.613718554, 0.6172819166, 0.8818991533, 0.7672924639, 199.5262315, 0.1749426772, 0.3341238905, -1.432888086, -2.250055908, 251.1886432, 0.4504370548, 0.4255654982, 3.439102744, 3.413257517, 316.227766, 0.5707962914, 0.558412232, 0.3408989569, 0.4156145398, 398.1071706, 0.8478816616, 0.8459700004, -1.583264107, -0.3635353008, 501.1872336, 0.4885071724, 0.4934782011, 0.4443470765, 1.158599596, 630.9573445, 0.589077201, 0.5901265199, 1.462126646, 1.217408649, 794.3282347, 0.5020825363, 0.4393215921, 2.314506959, 2.685770985, 1000, 0.5674516287, 0.5638319547, 1.571484127, 2.368007126, 1258.925412, 0.6155478173, 0.5893182869, 1.09734298, 1.164732046, 1584.893192, 0.6002362638, 0.6330774146, 3.162141423, 3.639851017, 1995.262315, 0.5884703246, 0.6550992113, 1.895111218, 2.311544483, 2511.886432, 0.6692602599, 0.6563001864, 4.322293123, 3.293168165, 3162.27766, 0.5392044921, 0.6177594612, 1.478479288, 2.441904767, 3981.071706, 0.6504877716, 0.6410984958, 5.22221606, 3.044524016, 5011.872336, 0.6204897451, 0.6706213981, 4.059777903, 3.025265074, 6309.573445, 0.5311035499, 0.6002737027, 4.960887722, 3.192387985, 7943.282347, 0.5300265604, 0.5727600029, -0.2757551852, 0.01134672403, 10000, 0.4159584689, 0.4578668091, 5.582863631, 3.584048373, 12589.25412, 0.3455784713, 0.3977788721, 5.731893299, 3.669931747, 15848.93192, 0.2462081327, 0.2022044697, 0.9328822382, 1.595425047, 19952.62315, 0.0252967444, 1.651643855, -9.562788195, -9.248443018, 
EM32, EE_lobby, Building_Lobby, 2, 1, 0.5900200732, 0.5720700193, 5.504882433, 1.603461261, 25.11886432, 0.4595921162, 0.4666802191, -10.58300617, -9.862578067, 31.6227766, 0.4398126687, 0.3869975944, -8.085276426, -7.991213204, 39.81071706, 0.4340854623, 0.4195618506, -7.719365621, -7.7993763, 50.11872336, 0.4097267873, 0.4451964201, -8.13706081, -8.478019307, 63.09573445, 0.485378598, 0.4650285251, -7.284471047, -6.924885976, 79.43282347, 0.6109721988, 0.5996730878, -6.401451362, -6.430557974, 100, 0.5392834699, 0.5734234049, -6.466173046, -6.358454698, 125.8925412, 0.4392588658, 0.446586243, -4.956823452, -4.632670532, 158.4893192, 0.4985996606, 0.4830123285, -1.983935354, -1.863197987, 199.5262315, 0.5699057906, 0.5706719452, -1.477373776, -0.7680129666, 251.1886432, 0.684168706, 0.668550732, -3.621693981, -3.767928659, 316.227766, 0.5405439238, 0.630760874, 2.996529633, 3.16809669, 398.1071706, 0.5554853726, 0.5928001192, 1.757024335, 1.329497491, 501.1872336, 0.5736440126, 0.63230374, -3.806140558, -3.540554339, 630.9573445, 0.6959827305, 0.6501817657, 0.335172823, -2.033118071, 794.3282347, 0.5864266102, 0.5850852615, 1.247101106, 2.868568656, 1000, 0.5682223689, 0.6799747887, 2.467200317, 0.5207858517, 1258.925412, 0.5041167285, 0.6143595795, 1.840105638, 2.845920058, 1584.893192, 0.5845065318, 0.6591177728, 4.993361053, 2.389169174, 1995.262315, 0.5762015327, 0.6259031299, 3.786982739, 1.349569642, 2511.886432, 0.5170905573, 0.5649907192, 2.893145409, 1.158576983, 3162.27766, 0.6296985215, 0.5673645697, 6.242409358, 2.026863074, 3981.071706, 0.6047968658, 0.5893363466, 4.675502168, 2.206187961, 5011.872336, 0.5974700136, 0.6042339105, 5.574552905, 2.465391567, 6309.573445, 0.5653745877, 0.5298444554, 7.763627422, 3.034119519, 7943.282347, 0.5319718503, 0.5058778757, 9.850706264, 4.098679243, 10000, 0.4371159439, 0.4097409703, 9.30993911, 3.696873951, 12589.25412, 0.3788606286, 0.3541522066, 8.542686599, 3.051911617, 15848.93192, 0.2720346016, 0.2410225218, 11.07566934, 2.377823578, 19952.62315, 0.003453885715, 2.347234829, -0.1399515733, -7.747576771, 
EM32, EE_lobby, Building_Lobby, 2, 2, 0.5733889646, 0.5720700193, 4.251897486, 1.603461261, 25.11886432, 0.4110016202, 0.4666802191, -9.609024988, -9.862578067, 31.6227766, 0.3413484517, 0.3869975944, -8.181460288, -7.991213204, 39.81071706, 0.3630919106, 0.4195618506, -7.661647691, -7.7993763, 50.11872336, 0.4744178339, 0.4451964201, -7.998695945, -8.478019307, 63.09573445, 0.4260585434, 0.4650285251, -6.980495309, -6.924885976, 79.43282347, 0.6264557233, 0.5996730878, -6.304884159, -6.430557974, 100, 0.6251645841, 0.5734234049, -6.171679509, -6.358454698, 125.8925412, 0.4543844692, 0.446586243, -4.801075073, -4.632670532, 158.4893192, 0.4937462888, 0.4830123285, -2.177891477, -1.863197987, 199.5262315, 0.5734164958, 0.5706719452, -1.81795796, -0.7680129666, 251.1886432, 0.6723560244, 0.668550732, -4.023386515, -3.767928659, 316.227766, 0.579693731, 0.630760874, 3.39115492, 3.16809669, 398.1071706, 0.6001566503, 0.5928001192, 1.267995309, 1.329497491, 501.1872336, 0.5675067751, 0.63230374, -4.335748912, -3.540554339, 630.9573445, 0.6744636736, 0.6501817657, -2.175597809, -2.033118071, 794.3282347, 0.6070362289, 0.5850852615, 1.79334998, 2.868568656, 1000, 0.6948968668, 0.6799747887, 2.599084592, 0.5207858517, 1258.925412, 0.422817842, 0.6143595795, 2.437792785, 2.845920058, 1584.893192, 0.6217473308, 0.6591177728, 5.004610636, 2.389169174, 1995.262315, 0.6137649575, 0.6259031299, 3.459401722, 1.349569642, 2511.886432, 0.5154607242, 0.5649907192, 4.586867148, 1.158576983, 3162.27766, 0.5628668836, 0.5673645697, 3.036560693, 2.026863074, 3981.071706, 0.5509098916, 0.5893363466, 4.617610415, 2.206187961, 5011.872336, 0.5823241283, 0.6042339105, 2.820490697, 2.465391567, 6309.573445, 0.5215564935, 0.5298444554, 5.942301012, 3.034119519, 7943.282347, 0.4796989293, 0.5058778757, 7.018247419, 4.098679243, 10000, 0.3768722349, 0.4097409703, 7.309686588, 3.696873951, 12589.25412, 0.3426047203, 0.3541522066, 6.614655328, 3.051911617, 15848.93192, 0.2529700894, 0.2410225218, 5.928719364, 2.377823578, 19952.62315, 0.003453886608, 2.347234829, -6.206898398, -7.747576771, 
EM32, EE_lobby, Building_Lobby, 2, 3, 0.5496747085, 0.5720700193, 5.922335201, 1.603461261, 25.11886432, 0.4390812215, 0.4666802191, -9.916685864, -9.862578067, 31.6227766, 0.3819652209, 0.3869975944, -8.054933988, -7.991213204, 39.81071706, 0.4292536866, 0.4195618506, -7.834569935, -7.7993763, 50.11872336, 0.4008651826, 0.4451964201, -8.278230546, -8.478019307, 63.09573445, 0.4245219444, 0.4650285251, -6.885730732, -6.924885976, 79.43282347, 0.5727454581, 0.5996730878, -6.405538948, -6.430557974, 100, 0.6076198242, 0.5734234049, -6.120314255, -6.358454698, 125.8925412, 0.4493965506, 0.446586243, -4.873263791, -4.632670532, 158.4893192, 0.5287183113, 0.4830123285, -2.174291153, -1.863197987, 199.5262315, 0.5707796775, 0.5706719452, -1.637198929, -0.7680129666, 251.1886432, 0.698083316, 0.668550732, -4.593534168, -3.767928659, 316.227766, 0.5897278347, 0.630760874, 3.280302612, 3.16809669, 398.1071706, 0.6394907919, 0.5928001192, 1.889389339, 1.329497491, 501.1872336, 0.6599016784, 0.63230374, -4.821651414, -3.540554339, 630.9573445, 0.6940960674, 0.6501817657, -1.854236295, -2.033118071, 794.3282347, 0.5804355044, 0.5850852615, 3.021288587, 2.868568656, 1000, 0.6705950952, 0.6799747887, 1.966414732, 0.5207858517, 1258.925412, 0.479033728, 0.6143595795, 3.722454097, 2.845920058, 1584.893192, 0.5864033909, 0.6591177728, 5.344802004, 2.389169174, 1995.262315, 0.5237570935, 0.6259031299, 2.824418474, 1.349569642, 2511.886432, 0.4628082936, 0.5649907192, 4.597498006, 1.158576983, 3162.27766, 0.5628619565, 0.5673645697, 5.285225066, 2.026863074, 3981.071706, 0.5920242716, 0.5893363466, 5.107822022, 2.206187961, 5011.872336, 0.6060770806, 0.6042339105, 4.668609285, 2.465391567, 6309.573445, 0.5285824476, 0.5298444554, 7.636125915, 3.034119519, 7943.282347, 0.4734051938, 0.5058778757, 10.18820451, 4.098679243, 10000, 0.4303586101, 0.4097409703, 10.30724696, 3.696873951, 12589.25412, 0.3465944221, 0.3541522066, 9.136129939, 3.051911617, 15848.93192, 0.2373852942, 0.2410225218, 9.593831423, 2.377823578, 19952.62315, 0.003453879717, 2.347234829, -2.078547178, -7.747576771, 
